key,Arc heating start,Arc heating end,active_power,reactive_power
581,5/24/2019 19:09,5/24/2019 19:13,0.813176155,0.635651529
581,5/24/2019 19:38,5/24/2019 19:40,0.309323549,0.207431316
581,5/24/2019 19:46,5/24/2019 19:48,0.361376405,0.25449717
581,5/24/2019 19:50,5/24/2019 19:52,0.265526891,0.188543796
581,5/24/2019 19:56,5/24/2019 19:57,0.235822916,0.168497443
582,5/24/2019 20:05,5/24/2019 20:07,0.466883648,0.307554692
582,5/24/2019 20:10,5/24/2019 20:12,0.287776619,0.219029397
582,5/24/2019 20:13,5/24/2019 20:14,0.228322208,0.204054773
582,5/24/2019 20:16,5/24/2019 20:17,0.210334003,0.142142415
582,5/24/2019 20:20,5/24/2019 20:24,0.787610888,0.531742096
582,5/24/2019 20:26,5/24/2019 20:27,0.286106944,0.200102925
583,5/24/2019 20:41,5/24/2019 20:43,0.513160297,0.318367779
583,5/24/2019 20:50,5/24/2019 20:53,0.720959485,0.451432377
583,5/24/2019 20:55,5/24/2019 20:56,0.335888863,0.276548207
583,5/24/2019 21:14,5/24/2019 21:15,0.256045699,0.163091421
583,5/24/2019 21:17,5/24/2019 21:23,1.426007748,0.869908571
583,5/24/2019 21:24,5/24/2019 21:25,0.358628273,0.215349913
583,5/24/2019 21:28,5/24/2019 21:29,0.219119549,0.144761562
584,5/24/2019 23:36,5/24/2019 23:38,0.399125757,0.259601802
584,5/24/2019 23:44,5/24/2019 23:50,1.173254371,1.038792998
584,5/25/2019 0:06,5/25/2019 0:09,0.622524738,0.466271281
584,5/25/2019 0:14,5/25/2019 0:16,0.356888056,0.277845144
585,5/25/2019 0:29,5/25/2019 0:31,0.418776082,0.345424563
585,5/25/2019 0:35,5/25/2019 0:39,0.871321738,0.723500401
585,5/25/2019 0:43,5/25/2019 0:45,0.580793619,0.455288172
585,5/25/2019 0:48,5/25/2019 0:53,1.221208334,0.924553156
585,5/25/2019 0:54,5/25/2019 0:57,0.723894596,0.5656178
586,5/25/2019 1:12,5/25/2019 1:14,0.538753686,0.421348572
586,5/25/2019 1:20,5/25/2019 1:21,0.279975534,0.277070642
586,5/25/2019 1:23,5/25/2019 1:27,0.764516354,0.721221507
586,5/25/2019 1:28,5/25/2019 1:29,0.210934162,0.180096746
587,5/25/2019 1:50,5/25/2019 1:53,0.428175138,0.387885809
587,5/25/2019 1:56,5/25/2019 2:02,0.947205871,0.859269679
587,5/25/2019 2:08,5/25/2019 2:11,0.623770237,0.482162237
587,5/25/2019 2:13,5/25/2019 2:18,0.900732994,0.812158465
587,5/25/2019 2:21,5/25/2019 2:21,0.161450863,0.124887228
587,5/25/2019 2:23,5/25/2019 2:24,0.173770905,0.137846708
588,5/25/2019 2:48,5/25/2019 2:53,0.93728001,0.717138887
588,5/25/2019 2:58,5/25/2019 3:00,0.513043582,0.428152263
588,5/25/2019 3:05,5/25/2019 3:05,0.050572038,0.037027717
588,5/25/2019 3:12,5/25/2019 3:13,0.40267539,0.299811602
588,5/25/2019 3:18,5/25/2019 3:19,0.224613666,0.168037772
589,5/25/2019 3:39,5/25/2019 3:41,0.438560155,0.313415796
589,5/25/2019 3:46,5/25/2019 3:53,1.865536928,1.359492242
589,5/25/2019 3:55,5/25/2019 3:57,0.511237145,0.358867645
589,5/25/2019 4:03,5/25/2019 4:08,1.341810465,0.897201061
589,5/25/2019 4:17,5/25/2019 4:18,0.312733173,0.206169367
589,5/25/2019 4:20,5/25/2019 4:22,0.567478657,0.375104904
590,5/25/2019 4:37,5/25/2019 4:40,0.533512411,0.450890094
590,5/25/2019 4:43,5/25/2019 4:52,2.09890461,1.782379717
590,5/25/2019 4:55,5/25/2019 4:58,0.938854694,0.544319868
590,5/25/2019 4:59,5/25/2019 5:03,1.187232256,0.68769145
590,5/25/2019 5:04,5/25/2019 5:05,0.263164043,0.150360584
591,5/25/2019 5:38,5/25/2019 5:40,0.430385638,0.329133064
591,5/25/2019 5:44,5/25/2019 5:48,0.997760534,0.715780288
591,5/25/2019 5:59,5/25/2019 6:00,0.30413878,0.214247465
591,5/25/2019 6:02,5/25/2019 6:05,0.482073784,0.321297646
591,5/25/2019 6:07,5/25/2019 6:11,0.904767752,0.60371244
591,5/25/2019 6:16,5/25/2019 6:18,0.644726515,0.434422731
592,5/25/2019 6:35,5/25/2019 6:38,0.598603658,0.399426013
592,5/25/2019 6:42,5/25/2019 6:45,0.575808704,0.495204866
592,5/25/2019 6:57,5/25/2019 7:00,0.713579893,0.533519805
592,5/25/2019 7:03,5/25/2019 7:04,0.239261866,0.185440183
593,5/25/2019 7:22,5/25/2019 7:25,0.537255975,0.39190796
593,5/25/2019 7:28,5/25/2019 7:30,0.409774184,0.397745341
593,5/25/2019 7:37,5/25/2019 7:39,0.655694783,0.433234036
593,5/25/2019 7:42,5/25/2019 7:43,0.276375532,0.181582689
594,5/25/2019 7:52,5/25/2019 7:55,0.586904669,0.444585681
594,5/25/2019 8:00,5/25/2019 8:05,1.407568336,1.099422813
594,5/25/2019 8:08,5/25/2019 8:11,0.774501562,0.514068842
594,5/25/2019 8:13,5/25/2019 8:16,0.815460205,0.567896843
594,5/25/2019 8:22,5/25/2019 8:24,0.336429358,0.23633194
595,5/25/2019 8:33,5/25/2019 8:35,0.458733045,0.347448587
595,5/25/2019 8:44,5/25/2019 8:49,1.12751165,1.031163454
595,5/25/2019 8:58,5/25/2019 9:01,0.513512135,0.364157677
595,5/25/2019 9:09,5/25/2019 9:12,0.576417923,0.410956025
595,5/25/2019 9:18,5/25/2019 9:20,0.410354853,0.266758204
596,5/25/2019 9:39,5/25/2019 9:41,0.462393722,0.327502936
596,5/25/2019 9:52,5/25/2019 9:53,0.274378687,0.224751413
596,5/25/2019 9:55,5/25/2019 9:57,0.630122781,0.405087531
596,5/25/2019 10:00,5/25/2019 10:01,0.317570567,0.20508194
597,5/25/2019 10:06,5/25/2019 10:09,0.529037402,0.433930546
597,5/25/2019 10:11,5/25/2019 10:12,0.248730242,0.179998249
597,5/25/2019 10:23,5/25/2019 10:24,0.328586757,0.255267441
597,5/25/2019 10:32,5/25/2019 10:33,0.238240957,0.183214068
598,5/25/2019 10:59,5/25/2019 11:01,0.476469563,0.355375379
598,5/25/2019 11:08,5/25/2019 11:09,0.307200998,0.218380928
598,5/25/2019 11:11,5/25/2019 11:13,0.453766704,0.365733743
598,5/25/2019 11:17,5/25/2019 11:19,0.516001582,0.347151101
598,5/25/2019 11:31,5/25/2019 11:35,0.650898602,0.422126293
598,5/25/2019 11:39,5/25/2019 11:42,0.837105751,0.607676029
598,5/25/2019 11:45,5/25/2019 11:46,0.277002096,0.200695157
599,5/25/2019 11:31,5/25/2019 11:33,0.467836746,0.346224576
599,5/25/2019 11:38,5/25/2019 11:39,0.402302742,0.366255552
599,5/25/2019 11:43,5/25/2019 11:45,0.404737115,0.264950871
600,5/25/2019 11:57,5/25/2019 12:00,0.460399182,0.343076646
600,5/25/2019 12:04,5/25/2019 12:06,0.441947222,0.324729174
600,5/25/2019 12:08,5/25/2019 12:09,0.270166874,0.197166085
601,5/25/2019 12:57,5/25/2019 12:59,0.496280409,0.357796311
601,5/25/2019 13:05,5/25/2019 13:10,0.956944674,0.862321287
601,5/25/2019 13:18,5/25/2019 13:23,1.293591142,0.848516107
601,5/25/2019 13:27,5/25/2019 13:28,0.297988415,0.195729256
602,5/25/2019 13:41,5/25/2019 13:43,0.465036087,0.335134417
602,5/25/2019 13:49,5/25/2019 13:51,0.303763151,0.235976845
602,5/25/2019 13:54,5/25/2019 13:57,0.773194492,0.516245365
602,5/25/2019 14:00,5/25/2019 14:01,0.293494225,0.183431745
603,5/25/2019 14:36,5/25/2019 14:38,0.47471411,0.349228799
603,5/25/2019 14:42,5/25/2019 14:45,0.541182607,0.456167191
603,5/25/2019 14:56,5/25/2019 14:57,0.303732038,0.205993772
603,5/25/2019 15:00,5/25/2019 15:03,0.622875214,0.412859321
603,5/25/2019 15:13,5/25/2019 15:14,0.231350487,0.161717191
604,5/25/2019 15:19,5/25/2019 15:22,0.645880075,0.480912954
604,5/25/2019 15:27,5/25/2019 15:33,1.482097983,1.095535398
604,5/25/2019 15:35,5/25/2019 15:38,0.939343929,0.571928382
604,5/25/2019 15:41,5/25/2019 15:46,1.193455219,0.713737011
604,5/25/2019 16:00,5/25/2019 16:04,1.004401684,0.605921269
604,5/25/2019 16:11,5/25/2019 16:12,0.429099083,0.255284548
605,5/25/2019 16:32,5/25/2019 16:35,0.517191421,0.334639698
605,5/25/2019 16:39,5/25/2019 16:46,1.58762604,1.080698341
605,5/25/2019 16:57,5/25/2019 17:00,0.815582991,0.515736103
605,5/25/2019 17:11,5/25/2019 17:14,0.704030037,0.44799459
606,5/25/2019 17:37,5/25/2019 17:39,0.380755689,0.283906043
606,5/25/2019 17:41,5/25/2019 17:51,2.518425405,1.856679857
606,5/25/2019 17:53,5/25/2019 18:00,1.948908806,1.212586403
606,5/25/2019 18:11,5/25/2019 18:12,0.239434719,0.149381399
606,5/25/2019 18:15,5/25/2019 18:19,1.00580883,0.613931656
606,5/25/2019 18:20,5/25/2019 18:21,0.19520998,0.118979931
608,5/25/2019 18:34,5/25/2019 18:37,0.373422357,0.282934427
608,5/25/2019 18:39,5/25/2019 18:44,1.030621678,0.843949735
608,5/25/2019 18:47,5/25/2019 18:48,0.22778964,0.166905403
608,5/25/2019 18:52,5/25/2019 18:56,0.852897763,0.796611548
609,5/25/2019 19:27,5/25/2019 19:29,0.421221981,0.274034619
609,5/25/2019 19:32,5/25/2019 19:36,0.849582315,0.665883869
609,5/25/2019 19:45,5/25/2019 19:48,0.557308674,0.359182537
610,5/25/2019 20:05,5/25/2019 20:07,0.409079989,0.28255263
610,5/25/2019 20:10,5/25/2019 20:14,0.790874571,0.606576204
610,5/25/2019 20:24,5/25/2019 20:27,0.653486371,0.421025157
611,5/25/2019 21:32,5/25/2019 21:35,0.428290848,0.292707384
611,5/25/2019 21:39,5/25/2019 21:45,1.28141126,0.870421499
611,5/25/2019 21:45,5/25/2019 21:47,0.357049942,0.232391238
611,5/25/2019 21:49,5/25/2019 21:52,0.664587498,0.434405923
611,5/25/2019 21:54,5/25/2019 21:58,0.938637018,0.610942721
611,5/25/2019 22:00,5/25/2019 22:01,0.371011734,0.231984615
612,5/25/2019 22:06,5/25/2019 22:08,0.435875375,0.277739614
612,5/25/2019 22:12,5/25/2019 22:15,0.602630347,0.47370103
612,5/25/2019 22:26,5/25/2019 22:29,0.558481216,0.341093779
613,5/25/2019 22:45,5/25/2019 22:46,0.299216801,0.205209464
613,5/25/2019 22:49,5/25/2019 22:55,1.401168913,1.017410368
613,5/25/2019 23:26,5/25/2019 23:29,0.745583773,0.52573669
613,5/25/2019 23:33,5/25/2019 23:36,0.782182932,0.585804462
613,5/25/2019 23:37,5/25/2019 23:41,0.905708075,0.626993179
613,5/25/2019 23:42,5/25/2019 23:44,0.478900909,0.328787088
614,5/26/2019 0:10,5/26/2019 0:12,0.466300092,0.334829718
615,5/26/2019 0:47,5/26/2019 0:49,0.533746898,0.397701055
615,5/26/2019 0:53,5/26/2019 0:57,0.665382087,0.580233067
615,5/26/2019 1:01,5/26/2019 1:08,1.174557209,1.064393699
615,5/26/2019 1:13,5/26/2019 1:15,0.477220535,0.384607554
615,5/26/2019 1:18,5/26/2019 1:21,0.561011791,0.459712505
615,5/26/2019 1:30,5/26/2019 1:31,0.348102093,0.27772522
616,5/26/2019 1:41,5/26/2019 1:43,0.429054475,0.327769488
616,5/26/2019 1:50,5/26/2019 1:52,0.422110617,0.339660794
616,5/26/2019 1:53,5/26/2019 1:58,1.188543201,1.044484496
616,5/26/2019 1:59,5/26/2019 2:03,0.876171827,0.658252239
616,5/26/2019 2:04,5/26/2019 2:08,0.901663542,0.647480488
616,5/26/2019 2:09,5/26/2019 2:10,0.213238478,0.160834312
617,5/26/2019 2:18,5/26/2019 2:21,0.591015495,0.452637196
617,5/26/2019 2:22,5/26/2019 2:28,1.392146051,1.011554241
617,5/26/2019 2:32,5/26/2019 2:36,1.025228024,0.681432724
617,5/26/2019 2:38,5/26/2019 2:42,1.082584381,0.774218321
617,5/26/2019 2:43,5/26/2019 2:44,0.284190178,0.186143637
617,5/26/2019 2:45,5/26/2019 2:47,0.639221668,0.415452242
618,5/26/2019 2:59,5/26/2019 3:01,0.38590711,0.327985406
618,5/26/2019 3:03,5/26/2019 3:06,0.749483168,0.658519924
618,5/26/2019 3:08,5/26/2019 3:12,0.916206956,0.85671705
618,5/26/2019 3:13,5/26/2019 3:17,0.992131233,0.731831551
619,5/26/2019 3:28,5/26/2019 3:31,0.626818637,0.463129193
619,5/26/2019 3:33,5/26/2019 3:36,0.766028047,0.556556106
619,5/26/2019 3:39,5/26/2019 3:42,0.657325506,0.45138514
619,5/26/2019 3:43,5/26/2019 3:45,0.377998829,0.273423314
619,5/26/2019 3:48,5/26/2019 3:50,0.479089499,0.347855687
620,5/26/2019 4:01,5/26/2019 4:04,0.490305802,0.419427007
620,5/26/2019 4:07,5/26/2019 4:11,0.916086406,1.014753521
620,5/26/2019 4:14,5/26/2019 4:16,0.461557865,0.347112298
620,5/26/2019 4:18,5/26/2019 4:21,1.007748485,0.710925221
621,5/26/2019 4:50,5/26/2019 4:52,0.422641693,0.298590958
621,5/26/2019 4:58,5/26/2019 5:02,0.79738465,0.646232933
621,5/26/2019 5:12,5/26/2019 5:15,0.600312591,0.386454701
621,5/26/2019 5:18,5/26/2019 5:19,0.357282043,0.26904583
621,5/26/2019 5:21,5/26/2019 5:22,0.323944092,0.242402911
622,5/26/2019 5:32,5/26/2019 5:34,0.46812493,0.36447373
622,5/26/2019 5:37,5/26/2019 5:43,1.222305179,0.873717964
622,5/26/2019 5:46,5/26/2019 5:49,0.775640369,0.607193232
622,5/26/2019 5:53,5/26/2019 5:56,0.663271904,0.475657702
623,5/26/2019 6:20,5/26/2019 6:22,0.499548269,0.398499489
623,5/26/2019 6:25,5/26/2019 6:27,0.493700206,0.370988309
623,5/26/2019 6:31,5/26/2019 6:32,0.357876718,0.293314755
624,5/26/2019 6:58,5/26/2019 7:00,0.448883203,0.334091425
624,5/26/2019 7:07,5/26/2019 7:09,0.285493285,0.199793428
624,5/26/2019 7:14,5/26/2019 7:18,0.875457168,0.565816104
624,5/26/2019 7:30,5/26/2019 7:32,0.409786105,0.27010119
625,5/26/2019 8:00,5/26/2019 8:02,0.492828333,0.356436729
625,5/26/2019 8:13,5/26/2019 8:21,1.687833965,1.237692475
625,5/26/2019 8:26,5/26/2019 8:29,0.721235991,0.519144654
625,5/26/2019 8:31,5/26/2019 8:34,0.72189188,0.52209115
626,5/26/2019 13:06,5/26/2019 13:08,0.404335329,0.383408278
626,5/26/2019 13:41,5/26/2019 13:44,0.589078248,0.635638624
626,5/26/2019 13:55,5/26/2019 13:58,0.643236637,0.669716835
626,5/26/2019 14:04,5/26/2019 14:05,0.218423486,0.227265954
626,5/26/2019 14:07,5/26/2019 14:09,0.444793224,0.45345068
627,5/26/2019 8:51,5/26/2019 8:54,0.630396711,0.477991045
627,5/26/2019 9:00,5/26/2019 9:03,0.73511219,0.562252343
627,5/26/2019 9:05,5/26/2019 9:09,0.78425014,0.514311433
627,5/26/2019 9:10,5/26/2019 9:12,0.478945017,0.31197679
627,5/26/2019 9:19,5/26/2019 9:21,0.44962287,0.301322699
628,5/26/2019 9:34,5/26/2019 9:42,2.100931108,1.411881775
628,5/26/2019 9:45,5/26/2019 9:48,0.739029884,0.49234879
628,5/26/2019 9:50,5/26/2019 9:54,1.006121635,0.637765884
628,5/26/2019 9:56,5/26/2019 9:59,0.823866844,0.578056574
629,5/26/2019 10:25,5/26/2019 10:28,0.492021338,0.432414413
629,5/26/2019 10:38,5/26/2019 10:41,0.659258217,0.515026897
630,5/26/2019 14:19,5/26/2019 14:22,0.518701756,0.391409159
630,5/26/2019 14:28,5/26/2019 14:32,0.615373015,0.454567254
630,5/26/2019 14:34,5/26/2019 14:35,0.203891158,0.163706124
630,5/26/2019 14:50,5/26/2019 14:53,0.790550113,0.576066375
630,5/26/2019 14:57,5/26/2019 14:59,0.495938301,0.339680553
630,5/26/2019 15:06,5/26/2019 15:08,0.256881952,0.219704628
631,5/26/2019 15:26,5/26/2019 15:29,0.570004276,0.514423251
631,5/26/2019 15:33,5/26/2019 15:37,0.807365179,0.731316149
631,5/26/2019 15:40,5/26/2019 15:42,0.278590083,0.231593609
631,5/26/2019 15:50,5/26/2019 15:51,0.330156326,0.247252703
632,5/26/2019 15:59,5/26/2019 16:02,0.558115709,0.585640371
632,5/26/2019 16:05,5/26/2019 16:10,1.10413152,0.954835236
632,5/26/2019 16:13,5/26/2019 16:14,0.395653605,0.286010027
633,5/26/2019 16:34,5/26/2019 16:36,0.457670883,0.334735066
633,5/26/2019 16:42,5/26/2019 16:44,0.476130635,0.355387181
633,5/26/2019 16:49,5/26/2019 16:50,0.328524649,0.229198754
634,5/26/2019 17:02,5/26/2019 17:06,0.941683565,0.761970937
634,5/26/2019 17:07,5/26/2019 17:10,0.823866308,0.587594986
634,5/26/2019 17:11,5/26/2019 17:14,0.592574954,0.398988485
634,5/26/2019 17:17,5/26/2019 17:19,0.459272146,0.311600566
635,5/26/2019 17:33,5/26/2019 17:35,0.414372384,0.303154767
635,5/26/2019 17:39,5/26/2019 17:45,1.499948978,1.092097521
635,5/26/2019 17:48,5/26/2019 17:52,0.841218829,0.562166572
635,5/26/2019 17:53,5/26/2019 17:56,0.8118608,0.545175791
636,5/26/2019 18:08,5/26/2019 18:10,0.424836624,0.315837264
636,5/26/2019 18:12,5/26/2019 18:17,1.42795378,1.062436968
636,5/26/2019 18:18,5/26/2019 18:21,0.756482363,0.527576089
636,5/26/2019 18:22,5/26/2019 18:27,1.068696499,0.726620674
636,5/26/2019 18:28,5/26/2019 18:34,1.592218399,1.083372831
636,5/26/2019 18:37,5/26/2019 18:39,0.354762077,0.237311602
637,5/26/2019 18:52,5/26/2019 18:56,1.030588475,0.812424243
637,5/26/2019 18:58,5/26/2019 19:02,1.06561017,0.725801468
637,5/26/2019 19:04,5/26/2019 19:08,1.073266983,0.718738198
638,5/26/2019 19:25,5/26/2019 19:28,0.693756561,0.586775959
638,5/26/2019 19:30,5/26/2019 19:32,0.538837969,0.408280015
638,5/26/2019 19:46,5/26/2019 19:47,0.384438634,0.259822846
638,5/26/2019 20:40,5/26/2019 20:42,0.49237557,0.356908023
638,5/26/2019 20:43,5/26/2019 20:53,2.837006867,1.724474996
638,5/26/2019 21:16,5/26/2019 21:21,1.415424159,0.848544598
638,5/26/2019 22:19,5/26/2019 22:21,0.323657891,0.257731319
638,5/26/2019 22:23,5/26/2019 22:25,0.505469561,0.36977002
638,5/26/2019 22:26,5/26/2019 22:30,0.882485211,0.635837913
638,5/26/2019 22:56,5/26/2019 22:58,0.356205791,0.303178281
638,5/26/2019 23:04,5/26/2019 23:05,0.146488607,0.121333599
639,5/26/2019 19:57,5/26/2019 20:00,0.767116576,0.568168521
639,5/26/2019 20:11,5/26/2019 20:19,2.003185332,1.427515328
639,5/26/2019 21:26,5/26/2019 21:28,0.357964188,0.243913919
639,5/26/2019 21:29,5/26/2019 21:36,1.800208718,1.115818828
639,5/26/2019 21:37,5/26/2019 21:41,1.255198479,0.739998341
639,5/26/2019 21:59,5/26/2019 22:00,0.194945826,0.145305038
640,5/27/2019 1:21,5/27/2019 1:24,0.620833579,0.497007016
640,5/27/2019 1:25,5/27/2019 1:38,2.766592264,2.236812919
640,5/27/2019 1:41,5/27/2019 1:47,1.275723457,0.948020697
640,5/27/2019 1:49,5/27/2019 1:54,1.389252663,0.89883852
640,5/27/2019 1:58,5/27/2019 2:02,0.908901691,0.566648006
640,5/27/2019 2:04,5/27/2019 2:05,0.366177082,0.231199741
641,5/26/2019 20:31,5/26/2019 20:34,0.567246538,0.466652572
641,5/26/2019 20:40,5/26/2019 20:44,0.983394623,0.815895677
641,5/27/2019 0:46,5/27/2019 0:49,0.542429828,0.480015755
641,5/27/2019 0:50,5/27/2019 1:00,2.371818006,1.850515515
641,5/27/2019 1:02,5/27/2019 1:04,0.650494099,0.428751945
641,5/27/2019 1:15,5/27/2019 1:16,0.262712479,0.189176321
642,5/26/2019 23:48,5/26/2019 23:51,0.533131937,0.44084239
642,5/26/2019 23:52,5/27/2019 0:03,2.415316463,1.946081013
642,5/27/2019 0:07,5/27/2019 0:12,1.212711096,0.975577354
642,5/27/2019 0:13,5/27/2019 0:19,1.332777023,1.030891419
642,5/27/2019 0:23,5/27/2019 0:27,0.965994835,0.766132355
642,5/27/2019 0:29,5/27/2019 0:32,0.631898403,0.491919994
642,5/27/2019 0:33,5/27/2019 0:35,0.488869667,0.368337154
643,5/26/2019 22:35,5/26/2019 22:37,0.587954521,0.456778526
643,5/26/2019 22:38,5/26/2019 22:44,1.557636023,1.18397212
643,5/26/2019 23:17,5/26/2019 23:19,0.3959113,0.297732472
643,5/26/2019 23:21,5/26/2019 23:26,1.165626049,0.859253555
643,5/26/2019 23:27,5/26/2019 23:31,0.918180585,0.676979065
644,5/27/2019 2:30,5/27/2019 2:33,0.596679199,0.395415425
644,5/27/2019 2:39,5/27/2019 2:41,0.500433087,0.343335837
645,5/27/2019 3:09,5/27/2019 3:12,0.61530388,0.412388802
645,5/27/2019 3:19,5/27/2019 3:22,0.686543107,0.520011574
645,5/27/2019 3:29,5/27/2019 3:33,0.802693367,0.558949053
645,5/27/2019 3:37,5/27/2019 3:38,0.35640192,0.25591588
645,5/27/2019 3:44,5/27/2019 3:45,0.214897156,0.155914903
646,5/27/2019 4:00,5/27/2019 4:03,0.456511283,0.331336796
646,5/27/2019 4:04,5/27/2019 4:08,0.932160765,0.755977124
646,5/27/2019 4:11,5/27/2019 4:14,0.697143793,0.492067575
646,5/27/2019 4:18,5/27/2019 4:19,0.246453047,0.168051243
647,5/27/2019 4:33,5/27/2019 4:36,0.582494703,0.417291611
647,5/27/2019 4:40,5/27/2019 4:43,0.557124734,0.500185847
647,5/27/2019 4:47,5/27/2019 4:53,0.972796202,0.938066304
647,5/27/2019 5:04,5/27/2019 5:08,0.75957346,0.588162184
647,5/27/2019 5:11,5/27/2019 5:13,0.30038619,0.246053696
648,5/27/2019 5:21,5/27/2019 5:23,0.407945465,0.313741207
648,5/27/2019 5:31,5/27/2019 5:38,1.447678596,1.12645039
648,5/27/2019 5:42,5/27/2019 5:45,0.612578511,0.445194483
649,5/27/2019 6:00,5/27/2019 6:03,0.475097268,0.347006053
649,5/27/2019 6:07,5/27/2019 6:13,1.307195425,0.9825418
649,5/27/2019 6:17,5/27/2019 6:20,0.783656955,0.549235821
649,5/27/2019 6:23,5/27/2019 6:26,0.691557884,0.485966563
649,5/27/2019 6:32,5/27/2019 6:33,0.277162314,0.199323654
649,5/27/2019 6:34,5/27/2019 6:37,0.701236248,0.510212898
650,5/27/2019 7:04,5/27/2019 7:07,0.488175007,0.356090903
650,5/27/2019 7:12,5/27/2019 7:19,1.523743421,1.388710082
650,5/27/2019 7:22,5/27/2019 7:27,1.017273665,0.822662711
650,5/27/2019 7:34,5/27/2019 7:39,1.388688564,0.959026337
650,5/27/2019 7:42,5/27/2019 7:45,0.883862972,0.606690884
650,5/27/2019 7:59,5/27/2019 8:02,0.695921898,0.473737717
650,5/27/2019 8:07,5/27/2019 8:08,0.338599682,0.229577541
650,5/27/2019 8:38,5/27/2019 8:39,0.336050374,0.227080166
650,5/27/2019 8:40,5/27/2019 8:42,0.595347881,0.412315771
651,5/27/2019 8:15,5/27/2019 8:21,1.246358617,1.118546963
651,5/27/2019 8:24,5/27/2019 8:28,1.014288664,0.800576687
651,5/27/2019 8:30,5/27/2019 8:34,1.121070385,0.807645083
651,5/27/2019 8:48,5/27/2019 8:50,0.522241042,0.40758342
651,5/27/2019 8:52,5/27/2019 8:55,0.827040374,0.601102144
651,5/27/2019 9:01,5/27/2019 9:04,0.821311116,0.604220986
652,5/27/2019 9:14,5/27/2019 9:17,0.517620226,0.417333335
652,5/27/2019 9:20,5/27/2019 9:25,1.223248541,1.069935381
652,5/27/2019 9:29,5/27/2019 9:33,0.776711225,0.577848554
652,5/27/2019 9:35,5/27/2019 9:40,1.30286026,0.903808594
652,5/27/2019 10:15,5/27/2019 10:18,0.560162913,0.372761875
652,5/27/2019 10:20,5/27/2019 10:23,0.727540553,0.488267809
652,5/27/2019 10:34,5/27/2019 10:35,0.40507865,0.266475618
653,5/27/2019 10:43,5/27/2019 10:46,0.533709806,0.380784333
653,5/27/2019 10:54,5/27/2019 10:57,0.631246448,0.539763838
653,5/27/2019 10:58,5/27/2019 11:03,1.474395514,1.049327314
653,5/27/2019 11:16,5/27/2019 11:17,0.393984119,0.263826817
653,5/27/2019 11:19,5/27/2019 11:22,0.848656952,0.563245654
653,5/27/2019 11:30,5/27/2019 11:33,0.950682998,0.633251488
653,5/27/2019 11:39,5/27/2019 11:40,0.297334909,0.198100328
654,5/27/2019 11:51,5/27/2019 11:53,0.442746161,0.308367373
654,5/27/2019 11:57,5/27/2019 12:00,0.639291585,0.538519859
654,5/27/2019 12:02,5/27/2019 12:05,0.661496639,0.525845945
654,5/27/2019 12:09,5/27/2019 12:13,0.948422193,0.632281423
654,5/27/2019 12:15,5/27/2019 12:18,0.963077307,0.638204575
654,5/27/2019 12:22,5/27/2019 12:23,0.270128012,0.177177668
655,5/27/2019 12:28,5/27/2019 12:30,0.438179449,0.497867018
655,5/27/2019 12:33,5/27/2019 12:38,1.095907271,0.951340556
655,5/27/2019 12:42,5/27/2019 12:44,0.476766705,0.424173355
655,5/27/2019 12:46,5/27/2019 12:48,0.41639781,0.41552639
655,5/27/2019 12:53,5/27/2019 12:56,0.557669163,0.509166718
656,5/27/2019 13:04,5/27/2019 13:07,0.462813376,0.359762907
656,5/27/2019 13:10,5/27/2019 13:17,1.855437011,1.305624366
656,5/27/2019 13:21,5/27/2019 13:24,0.675364971,0.452574253
656,5/27/2019 13:32,5/27/2019 13:34,0.443255425,0.299108744
657,5/27/2019 13:53,5/27/2019 13:55,0.466986638,0.351345182
657,5/27/2019 14:01,5/27/2019 14:03,0.379273027,0.319541454
657,5/27/2019 14:32,5/27/2019 14:39,1.69455117,1.130336344
657,5/27/2019 14:47,5/27/2019 14:50,0.988071919,0.661440373
658,5/27/2019 15:09,5/27/2019 15:11,0.62574357,0.450547844
658,5/27/2019 15:15,5/27/2019 15:19,0.765129268,0.609030455
658,5/27/2019 15:20,5/27/2019 15:22,0.664450407,0.46467495
658,5/27/2019 15:24,5/27/2019 15:27,0.818686724,0.553813815
658,5/27/2019 15:31,5/27/2019 15:36,1.313798428,0.91125536
658,5/27/2019 15:51,5/27/2019 15:52,0.274199009,0.187991858
659,5/27/2019 16:08,5/27/2019 16:10,0.485464118,0.363719165
659,5/27/2019 16:14,5/27/2019 16:17,0.636918128,0.460314751
659,5/27/2019 16:23,5/27/2019 16:24,0.251499176,0.161307991
660,5/27/2019 16:59,5/27/2019 17:01,0.440108065,0.322391957
660,5/27/2019 17:06,5/27/2019 17:08,0.421702653,0.342734367
660,5/27/2019 17:13,5/27/2019 17:15,0.508183479,0.335021734
660,5/27/2019 17:31,5/27/2019 17:33,0.450759172,0.302113056
660,5/27/2019 17:42,5/27/2019 17:44,0.564347625,0.381366849
660,5/27/2019 17:47,5/27/2019 17:49,0.514853954,0.345968723
661,5/27/2019 18:00,5/27/2019 18:02,0.420972862,0.304775327
662,5/27/2019 19:30,5/27/2019 19:32,0.444210095,0.319652528
662,5/27/2019 19:42,5/27/2019 19:45,0.660640448,0.453404546
663,5/27/2019 22:34,5/27/2019 22:36,0.41807694,0.319981635
663,5/27/2019 22:38,5/27/2019 22:42,1.078384996,0.810498357
663,5/27/2019 22:44,5/27/2019 22:52,2.023573041,1.592715025
